Date,Unnamed: 0,Bloc QC,Campaign,Conservative,Date,Error,Green,Liberal,Link,Margin,NDP,Other,Sample,Source,Type
2018-12-14,34,3.4,False,33.9,2018-12-14,±3.1 pp,6.6,36.0,PDF,2.1,16.6,0.7,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-12-18,33,4.0,False,34.0,2018-12-18,±2.5 pp,7.0,35.0,HTML,1.0,17.0,-,"2,000",Abacus Data,online
2018-12-21,32,3.8,False,34.1,2018-12-21,±3.1 pp,7.0,35.2,PDF,1.1,16.0,1.5,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-12-28,31,3.4,False,34.4,2018-12-28,±3.1 pp,6.4,36.8,PDF,2.4,16.1,1.2,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-01-04,30,3.0,False,33.3,2019-01-04,±3.1 pp,6.0,38.7,PDF,5.4,16.7,1.4,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-01-07,29,5.0,False,33.0,2019-01-07,-,8.0,36.0,PDF,3.0,15.0,4.0,"2,700",Innovative Research,online
2019-01-11,28,3.3,False,33.9,2019-01-11,±3.1 pp,6.9,38.1,PDF,4.2,15.4,1.6,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-01-18,27,3.2,False,36.1,2019-01-18,±3.1 pp,7.4,37.2,PDF,1.1,14.2,1.5,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-01-18,26,3.2,False,35.1,2019-01-18,±1.1 pp,7.2,37.2,HTML,2.1,11.5,4.2,"7,941",Mainstreet Research,IVR
2019-01-24,25,5.0,False,32.0,2019-01-24,-,8.0,38.0,PDF,6.0,12.0,4.0,"2,451",Innovative Research,online
2019-01-25,24,3.0,False,36.6,2019-01-25,±3.1 pp,8.1,37.6,PDF,1.0,12.8,1.2,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-02-01,23,3.1,False,35.9,2019-02-01,±3.1 pp,7.9,37.6,PDF,1.7,13.2,1.7,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-02-05,22,4.0,False,34.0,2019-02-05,±2.0 pp,8.0,34.0,HTML,0.0,17.0,-,"2,500",Abacus Data,online
2019-02-08,21,3.8,False,34.4,2019-02-08,±3.1 pp,7.4,37.5,PDF,3.1,13.0,1.7,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-02-11,20,5.0,False,37.0,2019-02-11,±2.5 pp,7.0,32.0,HTML,5.0,14.0,3.0,"1,590",Campaign Research,online
2019-02-11,19,4.0,False,35.0,2019-02-11,±2.0 pp,9.0,33.0,HTML,2.0,15.0,-,"2,500",Abacus Data,online
2019-02-15,18,4.1,False,31.8,2019-02-15,±3.1 pp,7.8,37.9,PDF,6.1,13.7,1.5,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-02-18,17,6.0,False,36.0,2019-02-18,±3.5 pp,-,34.0,HTML,2.0,17.0,-,"1,002",Ipsos,online
2019-02-19,16,5.0,False,36.0,2019-02-19,±2.5 pp,8.0,34.0,PDF,2.0,12.0,4.0,"1,529",Léger,online
2019-02-22,15,3.7,False,33.6,2019-02-22,±3.1 pp,8.4,35.7,PDF,2.1,15.0,1.2,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-02-24,14,5.0,False,38.0,2019-02-24,±3.1 pp,8.0,31.0,PDF,7.0,14.0,-,"1,009",Angus Reid,online
2019-02-26,13,4.0,False,33.0,2019-02-26,±2.1 pp,9.0,32.0,HTML,1.0,17.0,-,"2,374",Abacus Data,online
2019-02-28,12,3.0,False,42.0,2019-02-28,±3 pp,5.0,33.0,PDF,9.0,12.0,4.0,"1,301",Forum Research,IVR
2019-03-01,11,3.6,False,34.7,2019-03-01,±3.1 pp,9.1,34.2,PDF,0.5,15.5,0.7,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-03-04,9,4.0,False,40.0,2019-03-04,±3.5 pp,4.0,31.0,HTML,9.0,20.0,0.0,"1,000",Ipsos,online
2019-03-04,10,5.0,False,36.0,2019-03-04,±2.6 pp,9.0,30.0,HTML,6.0,17.0,-,"1,500",Abacus Data,online
2019-03-04,8,5.0,False,32.0,2019-03-04,-,9.0,36.0,PDF,4.0,13.0,5.0,"2,122",Innovative Research,online
2019-03-05,7,4.0,False,35.0,2019-03-05,±3.3 pp,9.0,31.0,HTML,4.0,17.0,-,900 (1/3),Abacus Data,online (rolling)
2019-03-06,6,4.0,False,34.0,2019-03-06,±3.3 pp,9.0,32.0,HTML,2.0,18.0,-,900 (1/3),Abacus Data,online (rolling)
2019-03-07,5,4.0,False,34.0,2019-03-07,±3.3 pp,10.0,33.0,HTML,1.0,16.0,-,900 (1/3),Abacus Data,online (rolling)
2019-03-08,3,5.0,False,36.0,2019-03-08,±3.3 pp,10.0,31.0,HTML,5.0,15.0,-,900 (1/3),Abacus Data,online (rolling)
2019-03-08,4,3.6,False,36.1,2019-03-08,±3.1 pp,8.3,32.9,PDF,3.2,17.9,0.5,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-03-09,2,4.0,False,35.0,2019-03-09,±3.3 pp,11.0,31.0,HTML,4.0,16.0,-,900 (1/3),Abacus Data,online (rolling)
2019-03-10,1,4.0,False,36.0,2019-03-10,±2.5 pp,10.0,30.0,HTML,6.0,16.0,2.0,"1,893",Campaign Research,online
2019-03-10,0,4.0,False,34.0,2019-03-10,±3.3 pp,11.0,32.0,HTML,2.0,16.0,-,900 (1/3),Abacus Data,online (rolling)
2019-03-20,65,4.0,False,37.0,2019-03-20,±2.51 pp,10.0,31.0,PDF,6.0,14.0,3.0,"1,513",Léger,online
2019-03-20,64,1.0,False,41.0,2019-03-20,±3 pp,6.0,35.0,PDF,6.0,14.0,2.0,"1,490",Forum Research,IVR
2019-03-22,63,3.9,False,34.6,2019-03-22,±3.1 pp,8.3,32.5,PDF,2.1,19.4,0.6,"1,000 (1/4)",Nanos Research,telephone (rolling)
2019-03-25,62,5.0,False,37.0,2019-03-25,±2 pp,8.0,28.0,PDF,9.0,17.0,4.0,"5,807",Angus Reid,online
2019-03-27,61,5.0,False,40.0,2019-03-27,±3.5 pp,-,30.0,HTML,10.0,21.0,-,"1,002",Ipsos,online
